nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
MASJID BESAR FATHILLAH,Masjid,"G7JV+2JQ, Jl. Mayor Dasuki Desa No.003, RT./w:001/RW.001/003, Widasari, Kec. Widasari, Kabupaten Indramayu, Jawa Barat 45271",Buka 24 jam,"4,6",92,,Tidak Ada ,Tidak Tersedia,-6.4701686,108.2942129,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al ISTI'LA,Masjid,"F8JX+R5Q, Kliwed, Kec. Kertasemaya, Kabupaten Indramayu, Jawa Barat 45274",Buka 24 jam,"4,7",128,,Tidak Ada ,Tidak Tersedia,-6.5179053,108.3479891,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami Baitul Muttaqien,Masjid,"JXJ4+M9F, Kopyah, Kec. Anjatan, Kabupaten Indramayu, Jawa Barat 45256",,"4,6",44,,Tidak Ada ,Tidak Tersedia,-6.3683016,107.9559078,Aksesibilitas Tersedia,[]
Masjid Al Manar,Masjid,"J4V5+48H, JL, Parean Girang, Indramayu, Kabupaten Indramayu, Jawa Barat 45254",Buka 24 jam,"4,5",31,"
0821-1989-6348",Ada,Tidak Tersedia,-6.3571925,108.1083541,Aksesibilitas Tersedia,[]
Masjid Jami Al-Istiqomah,Masjid,"J72M+77M, Jl. Raya, celeng, Kec. Lohbener, Kabupaten Indramayu, Jawa Barat 45252",,"4,7",104,,Tidak Ada ,Tidak Tersedia,-6.3992926,108.2831608,Aksesibilitas Tersedia,[]
Masjid Jami Baiturrahmah,Masjid,"F75P+Q34, Tukdana, Kec. Tukdana, Kabupaten Indramayu, Jawa Barat 45272",,"4,5",74,,Tidak Ada ,Tidak Tersedia,-6.5406088,108.2852042,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid At-Taubah,Masjid,"J4FG+FC2, blok cilet, Karanganyar, Kec. Kandanghaur, Kabupaten Indramayu, Jawa Barat 45254",Buka 24 jam,"4,5",222,,Tidak Ada ,Tersedia,-6.3763624,108.1260292,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Nurul Jihad,Masjid,"J4M9+727, JL. Karanganyar, Kandanghaur, Karanganyar, Indramayu, Kabupaten Indramayu, Jawa Barat 45213",Buka 24 jam,"4,5",36,,Tidak Ada ,Tidak Tersedia,-6.3668393,108.1175579,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Ash Shoddiq Lelea,Masjid,"H7J3+4GC, Jalan Raya, Lelea, Indramayu, Kabupaten Indramayu, Jawa Barat 45261",,"4,7",51,,Tidak Ada ,Tidak Tersedia,-6.4196984,108.2537574,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
MASJID JAMI' AL-MUSTAQIM,Masjid,"F2JM+G3F, Pejaten Suka Slamet, Tanjungkerta, Kec. Kroya, Kabupaten Indramayu, Jawa Barat 45265",Buka 24 jam,"5,0",22,,Tidak Ada ,Tersedia,-6.5186939,108.0326842,Aksesibilitas Tersedia,[]
Masjid Pusaka Baiturrahmah&Sumur Penganten Dermayu,Masjid,"M87C+638, Dermayu, Kec. Sindang, Kabupaten Indramayu, Jawa Barat 45223",Buka 24 jam,"4,8",78,,Tidak Ada ,Tidak Tersedia,-6.3369585,108.3202049,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Sekretariat GBI indramayu,Tempat Ibadah,"M88J+5HX, Jl. Di Panjaitan, Lemahmekar, Kec. Indramayu, Kabupaten Indramayu, Jawa Barat 45213",,"5,0",5,"
(0234) 272935",Ada,Tersedia,-6.3345139,108.3314921,Aksesibilitas Tersedia,[]
"Gereja Katolik Bunda Pembantu Abadi, Pamanukan",Gereja Katolik,"Jl. Eyang Tirtapraja No.30, Pamanukan, Kec. Pamanukan, Kabupaten Subang, Jawa Barat 41254",Tutup,"4,7",33,"
(0260) 551167",Ada,Tidak Tersedia,-6.283467,107.8193927,Aksesibilitas Tersedia,[]
Gereja Cilandak lor,Gereja Kristus,"blok trikolot, RT.18/RW.04, Cilandak Lor, Anjatan, Indramayu Regency, West Java 45256",Tutup,,,,Tidak Ada ,Tidak Tersedia,-6.328789,107.9452591,Aksesibilitas Tersedia,[]
