nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Vihara Bodhi Citta,Vihara,"7363+3H8, Unnamed Road, Gadog, Pacet, Cianjur Regency, West Java 43253",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.7398482,107.053953,Aksesibilitas Tersedia,[]
Vihara Aryamularama,Vihara,"7363+6FP, Jl. Gadog 1, Gadog, Cipanas, Jl. Karang Nunggal, Gadog, Kec. Pacet, Kabupaten Cianjur, Jawa Barat 43253",,"4,6",160,"
(0263) 512963",Ada,Tidak Tersedia,-6.7392206,107.0540681,Aksesibilitas Tersedia,[]
Yayasan Rumah Abu Dian Abadi,Tempat Religius,"7363+6FP, Jl. Karang Nunggal, Gadog, Kec. Pacet, Kabupaten Cianjur, Jawa Barat 43253",07.00 hingga 21.00,"4,9",9,,Tidak Ada ,Tidak Tersedia,-6.7394048,107.0536904,Aksesibilitas Tersedia,[]
Yayasan Satipatthana Indonesia,Vihara,"75H3+532, Cikancana, Kec. Sukaresmi, Kabupaten Cianjur, Jawa Barat 43254",Buka 24 jam,"4,7",28,,Tidak Ada ,Tersedia,-6.7221014,107.1526442,Aksesibilitas Tersedia,[]
PADEPOKAN SILIWANGI 8349,Vihara,"Jl a sukarma kp cihaur No.2 001 \ 005, Gunungsari, Kec. Ciranjang, Kabupaten Cianjur, Jawa Barat 43282",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.7979854,107.2932048,Aksesibilitas Tersedia,[]
Villa Sinar Maitreya - Ming Shun Than （明順壇）,Vihara,"8WV5+JM4, Kopo, Kec. Cisarua, Kabupaten Bogor, Jawa Barat 16750",,"4,9",19,,Tidak Ada ,Tidak Tersedia,-6.6559772,106.9092005,Aksesibilitas Tersedia,[]
Vihara Guangming,Vihara,"72CR+7GM, Jl. Balakang Tengah, Sindanglaya, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",,,,,Tidak Ada ,Tidak Tersedia,-6.7292551,107.0412328,Aksesibilitas Tersedia,[]
Candi Tridarma,Vihara,"62V7+RPM, Sukatani, Kec. Pacet, Kabupaten Cianjur, Jawa Barat 43253",07.00 hingga 12.00,"4,4",212,,Tidak Ada ,Tidak Tersedia,-6.7554104,107.0142868,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Yayasan Maitri Bodhicitta (Vihara Avalokistesvara),Yayasan,"7363+5F8, Karang Sari, Gadog, Cipanas, Gadog, Cianjur, Kabupaten Cianjur, Jawa Barat 43253",08.00 hingga 18.00,"4,6",30,,Tidak Ada ,Tidak Tersedia,-6.7395808,107.0537142,Aksesibilitas Tersedia,[]
HFK,Vihara,"7454+W6M, Jl. Lembah Karmel, Cikanyere, Kec. Sukaresmi, Kabupaten Cianjur, Jawa Barat 43254",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.7401631,107.1055513,Aksesibilitas Tersedia,[]
Wihara Bhumi Pharsjia,Vihara,"Jl. Mangunsarkoro No.60, Pamoyanan, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43211",,"4,4",47,,Tidak Ada ,Tidak Tersedia,-6.8214497,107.1415415,Aksesibilitas Tersedia,[]
Wihara gadog,Pusat Spiritis,"Jl. Gadog 1, Gadog, Cipanas, Gadog, Kec. Pacet, Kabupaten Cianjur, Jawa Barat 43253",06.00 hingga 17.00,"4,0",2,,Tidak Ada ,Tidak Tersedia,-6.747018,107.038978,Aksesibilitas Tersedia,[]
klenteng cianjur,Tempat Ibadah,"Jl. Mangunsarkoro No.59-83, Solokpandan, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43211",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8214279,107.1418215,Aksesibilitas Tersedia,[]
vihara tridharma,Vihara,"54JV+P27, Jl. HOS Cokro Aminoto Gg. Duren, Solokpandan, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43214",,"4,8",4,,Tidak Ada ,Tidak Tersedia,-6.8182071,107.1425329,Aksesibilitas Tersedia,[]
Vihara Gunadharma,Vihara,"723Q+79Q, Lembah Cependawa, Pos Sindanglaya Pacet, Cipanas, Ciloto, Cianjur, Jawa Barat, Kabupaten Cianjur, Jawa Barat 43253",,"4,7",21,,Tidak Ada ,Tidak Tersedia,-6.7467783,107.0384693,Aksesibilitas Tersedia,[]
Vihara Avalokhitasvara,Tempat Ibadah,"Jl. Raya Puncak - Cianjur No.26, Cipayung Girang, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16770",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.651667,106.9079174,Aksesibilitas Tersedia,[]
Vihara Sakyawanaram,Vihara,"723Q+6J4, Jl. Lembah Cipandawa, Sukatani, Cianjur, Kabupaten Cianjur, Jawa Barat 43253",07.00 hingga 17.00,"4,8",732,"
0812-9857-0065",Ada,Tidak Tersedia,-6.7469761,107.0390923,Aksesibilitas Tersedia,[]
Vihara Avalokitesvara Vipassana Graha Cimacan Puncak,Vihara,"72VQ+HP5, Palasari, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.7061102,107.0393641,Aksesibilitas Tersedia,[]
Pusdiklat Bumi Tridharma,Pusat Pendidikan,"62W8+58P, Cibodas, Cianjur, Kabupaten Cianjur, Jawa Barat 43253",08.00 hingga 18.00,"4,7",88,,Tidak Ada ,Tidak Tersedia,-6.7545415,107.0158219,Aksesibilitas Tersedia,[]
Vihara Eyang Djugo,Vihara,"723R+HFQ, Jl. Bima, Cipendawa, Kec. Pacet, Kabupaten Cianjur, Jawa Barat 43253",,"5,0",4,"
0877-2001-2837",Ada,Tidak Tersedia,-6.7460411,107.0412424,Aksesibilitas Tersedia,[]
Vihara Nagasena,Vihara,"723W+XMV, Cipendawa, Cianjur, Kabupaten Cianjur, Jawa Barat 43253",,"4,9",32,"
(0263) 515959",Ada,Tidak Tersedia,-6.7450125,107.0466719,Aksesibilitas Tersedia,[]
Shen Nung San Ku Bio - Puncak 2 Jonggol,Tempat Ibadah,"Jl puncak dua, wargajayab, Sukawangi, Sukamakmur, Bogor Regency, West Java 16830",06.00 hingga 20.00,"4,6",77,"
0882-2460-7064",Ada,Tersedia,-6.658495,107.0207567,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Pura Parahyangan Agung Jagatkarta,Pura,"8PJP+C5W, Tamansari, Kec. Tamansari, Kabupaten Bogor, Jawa Barat 16610",Buka 24 jam,"4,8",1.580,,Tidak Ada ,Tidak Tersedia,-6.6688984,106.7354632,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Situs,Tempat Religius,"8XFX+Q9R, Batulawang, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.6755119,106.9983907,Aksesibilitas Tersedia,[]
Shiva Temple,Pura,"72G6+HWG, Cimacan, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",,,,,Tidak Ada ,Tidak Tersedia,-6.7233333,107.0121667,Aksesibilitas Tersedia,[]
Wisata Ziarah Makam Gunung Jati,Tempat Ziarah,"544V+75Q, Rahong, Kec. Cilaku, Kabupaten Cianjur, Jawa Barat 43285",,"4,4",118,"
0878-2288-0440",Ada,Tidak Tersedia,-6.8444837,107.1445256,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Gapura Desa Sukaratu,Pura,"43CP+528, Jl. Sukaratu, Sukaratu, Kec. Gekbrong, Kabupaten Cianjur, Jawa Barat 43261",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.8795926,107.0850778,Aksesibilitas Tersedia,[]
Makam Keramat Cikundul,Tempat Ziarah,"75XJ+RHR, Cijagang, Kec. Cikalongkulon, Kabupaten Cianjur, Jawa Barat 43291",Buka 24 jam,"4,5",958,,Tidak Ada ,Tidak Tersedia,-6.7003882,107.1813864,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Goa Maria Lembah Karmel,Gereja Katolik,"7442+HP6, Unnamed Road, Cikanyere, Kec. Sukaresmi, Kabupaten Cianjur, Jawa Barat 43254",,"4,9",46,,Tidak Ada ,Tidak Tersedia,-6.7435842,107.1017662,Aksesibilitas Tersedia,[]
Gapura Kampung Cipadang,Pura,"43GH+CXW, Jl. Bangbayang, Bangbayang, Kec. Gekbrong, Kabupaten Cianjur, Jawa Barat 43261",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.8738805,107.0799439,Aksesibilitas Tersedia,[]
Makom eyang pura,Pura,"44C3+XMR, Kp bojongkoneng, Cikaroya, Kec. Warungkondang, Kabupaten Cianjur, Jawa Barat 43261",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.8775014,107.1041465,Aksesibilitas Tersedia,[]
RUMAH TEH VERIN,Pura,"54HX+R77, Jl. Didi Prawirakusumah, Solokpandan, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43214",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.8205074,107.1480257,Aksesibilitas Tersedia,[]
Wisata Cirata Jangari,Tujuan Wisata,"Bobojong, Kec. Mande, Kabupaten Cianjur, Jawa Barat 43292",09.00 hingga 22.00,"4,2",3.027,"
0819-0658-4142",Ada,Tidak Tersedia,-6.7438326,107.2608372,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Makom Mama H. Mubarok Maulana Nuraeni/Eyang Pura,Pemakaman,"43CX+M83, Cikaroya, Kec. Warungkondang, Kabupaten Cianjur, Jawa Barat 43261",,"5,0",5,"
0877-3697-2072",Ada,Tidak Tersedia,-6.8783582,107.0983046,Aksesibilitas Tersedia,[]
Tempat Rajutan,Pura,"538P+VCF, Kp. Nagrog, RT.002/RW.005, Cirumput, Kec. Cugenang, Kabupaten Cianjur, Jawa Barat",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8328125,107.0860469,Aksesibilitas Tersedia,[]
Kampung Budaya Padi Pandan Wangi,Tujuan Wisata,"Jl. Jambudipa, Mekarwangi, Kec. Warungkondang, Kabupaten Cianjur, Jawa Barat 43261",07.00 hingga 17.00,"4,3",638,"
0878-4735-1370",Ada,Tidak Tersedia,-6.8543715,107.0663226,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Angkasa Pura,Kantor Perusahaan,"55XH+M7F, Unnamed Road, Sukamulya, Kec. Karangtengah, Kabupaten Cianjur, Jawa Barat 43281",Buka 24 jam,"4,0",2,"
0853-3017-9991",Ada,Tidak Tersedia,-6.8008183,107.1781769,Aksesibilitas Tersedia,[]
Vila Cimacan Angkasa Pura II,Hotel,"72QM+9GP, Palasari, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",,"4,6",237,"
(0263) 524580",Ada,Tersedia,-6.7115392,107.0338211,Aksesibilitas Tersedia,[]
rumah,Pura,"43HW+PRQ des, Cilengsi, Kec. Warungkondang, Kabupaten Cianjur, Jawa Barat",,"4,5",2,,Tidak Ada ,Tidak Tersedia,-6.8706738,107.097113,Aksesibilitas Tersedia,[]
Wisma Angkasa Pura II,Hotel,"Palasari, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",,"4,6",204,,Tidak Ada ,Tersedia,-6.710736,107.0344845,Aksesibilitas Tersedia,[]
Gang gandari,Pura,"544F+527, Sirnagalih, Kec. Cilaku, Kabupaten Cianjur, Jawa Barat 43285",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8443919,107.1221276,Aksesibilitas Tersedia,[]
Kuil Sri Radha Govinda ᮊᮥᮄᮜ᮪ ᮞᮢᮤ ᮛᮓ᮪ᮠ ᮌᮧᮗᮤᮔ᮪ᮓ,Pura,"Jl. Alternatif Tapos-Ciawi No.6, Citeko, Kec. Cisarua, Kabupaten Bogor, Jawa Barat 16750",Buka 24 jam,"4,8",49,"
0813-1771-1308",Ada,Tidak Tersedia,-6.685715,106.9319745,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Istana Kepresidenan Cipanas,Tujuan Wisata,"Jl. Raya Cipanas No.105, Cipanas, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",07.30 hingga 16.00,"4,7",4.368,"
(0263) 511200",Ada,Tersedia,-6.7336086,107.0410991,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Pura Jagatnata Amertha Sari,Pura,"729P+GHF, Sindanglaya, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat 43253",Buka 24 jam,"4,4",7,"
0812-3709-9697",Ada,Tidak Tersedia,-6.7311782,107.0364217,Aksesibilitas Tersedia,[]
