nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Ar Rahmah DISJARAHAD,Masjid,"Jl. Belitung No.9, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",08.00 hingga 21.00,"5,0",2.0,,Tidak Ada,Tidak Tersedia,-6.9112002,107.6179603,Tidak Tersedia,0
Masjid Al Kautsar,Masjid,"Jl. Sumbawa No.9, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",04.00 hingga 21.15,"4,8",712.0,,Tidak Ada,Tidak Tersedia,-6.914369,107.61748,Aksebilitas Cukup,1
Masjid Al-Muttaqin (Gedung Sate),Masjid,"Jl. Hayam Wuruk No.16, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",Buka 24 jam,"4,8",784.0,,Tidak Ada,Tidak Tersedia,-6.9022486,107.6179236,Aksebilitas Cukup,2
Masjid Besar Baiturrahman,Masjid,"Jl. Patrakomala, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",Buka 24 jam,"4,8",654.0,,Tidak Ada,Tidak Tersedia,-6.9126898,107.6239472,Tidak Tersedia,0
Masjid Junudurrahmah,Masjid,"Jl. Sumbawa No.23, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",,"4,8",1.346,,Tidak Ada,Tidak Tersedia,-6.9099728,107.6158567,Tidak Tersedia,0
Masjid Al Futuh,Masjid,"Jl. Samoja, RT.10/RW.09, Samoja, Kec. Batununggal, Kota Bandung, Jawa Barat",Buka 24 jam,"4,9",35.0,,Tidak Ada,Tidak Tersedia,-6.9217119,107.6272432,Tidak Tersedia,0
Masjid Agung Bandung,Masjid,"Jl. Alun-Alun Timur, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat",,"4,5",397.0,,Tidak Ada,Tidak Tersedia,-6.921895,107.6067073,Aksebilitas Lengkap,3
Masjid An-Nur,Masjid,"Gg. Samsi 1 No.68, Kebonwaru, Kec. Batununggal, Kota Bandung, Jawa Barat","04.30 hingga 05.30,11.30 hingga 12.30,14.30 hingga 15.30,17.30 hingga 19.30","3,0",3.0,,Tidak Ada,Tidak Tersedia,-6.9118769,107.6424462,Tidak Tersedia,0
Masjid Al-Barokah,Masjid,"Jl. Cikaso Barat 2 No.72, Sukamaju, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"4,6",13.0,,Tidak Ada,Tidak Tersedia,-6.9092476,107.632823,Tidak Tersedia,0
Masjid Al Muk'min,Masjid,"Cicadas, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"5,0",7.0,,Tidak Ada,Tidak Tersedia,-6.9048617,107.6369891,Tidak Tersedia,0
Masjid Jami At-Taufiq,Masjid,"Gang di samping XL Center Bandung, RW01, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",Buka 24 jam,"4,7",12.0,,Tidak Ada,Tidak Tersedia,-6.9063964,107.6099263,Tidak Tersedia,0
Markas Shift,Masjid,"Jl. Saninten No.2, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"4,4",13.0,,Tidak Ada,Tidak Tersedia,-6.9080258,107.627815,Tidak Tersedia,0
Masjid Nurul Ikhlas,Masjid,"Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",04.00 hingga 21.15,"4,8",17.0,,Tidak Ada,Tidak Tersedia,-6.9178489,107.6162027,Tidak Tersedia,0
Masjid Al-Kasyafah,Masjid,"Jl. Taman Pramuka No.178, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"4,9",30.0,,Tidak Ada,Tidak Tersedia,-6.9100547,107.6272235,Tidak Tersedia,0
Masjid AT TAQWA,Masjid,"Jl. Kebon Sirih No.10, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",Buka 24 jam,"4,7",141.0,,Tidak Ada,Tidak Tersedia,-6.912408,107.606039,Tidak Tersedia,0
Masjid Baitul Huda,Masjid,"Jl. Terusan Jakarta No.138, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat",,"5,0",268.0,,Tidak Ada,Tidak Tersedia,-6.9134527,107.6579469,Tidak Tersedia,0
Masjid Miftahul Hidayah,Masjid,"Jl. Mangga, RW.08, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"4,7",609.0,,Tidak Ada,Tidak Tersedia,-6.9140562,107.630918,Tidak Tersedia,0
